sample_id,country,last_updated_date,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_gb-defra-index
1,Afghanistan,2024/5/16,0.425396825,0.425266904,0.316062176,0.312903226,0.938718663,0.625,0.637362637,0.213791385,0.216494845,0.292929293,0.371359223,0.36977058,1,1,0.56557377,0.263537906,0.263513514,0.13917704,0.465821639,0.012704866,0.001660854,0.098014888,0.1489301,1
6118,Iran,2024/6/15,0.60952381,0.612099644,0.243523316,0.24516129,0.637883008,0.53125,0.527472527,0.213791385,0.134020619,0.242424242,0.492718447,0.492577598,1,1,0.56557377,0.393501805,0.394144144,0.583709765,0.108193753,0.310599391,0.319774943,0.310173697,0.2510699,3
15358,Iran,2024/8/4,0.695238095,0.697508897,0.243523316,0.24516129,0.579387187,0.28125,0.263736264,0.213791385,0.164948454,0.478247307,0.565533981,0.564102564,1,1,0.729508197,0.209386282,0.209459459,0.260373444,0.582616569,0.60856308,0.453413054,0.370967742,0.621968616,3
25536,Myanmar,2024/9/25,0.514285714,0.516014235,0.279792746,0.277419355,0.362116992,0.46875,0.472527473,0.012269939,0.835051546,0.747474747,0.645631068,0.646423752,0.794932015,0.796708735,0.483606557,0.296028881,0.297297297,0.11082296,0.239474876,0.024583916,0.041355257,0.168238213,0.147047076,2
30760,Indonesia,2024/10/22,0.596825397,0.599644128,0.67357513,0.674193548,0.988857939,0.46875,0.472527473,0.213791385,0.577319588,0.242424242,0.628640777,0.627530364,1,1,0.12295082,0.55234657,0.554054054,0.583709765,0.49298325,0.310599391,0.319774943,0.393023089,0.379671624,10
11775,Vietnam,2024/7/14,0.380952381,0.382562278,0.062176166,0.058064516,0.253481894,0.46875,0.450549451,0.055214724,0.979381443,1,0.458737864,0.457489879,0.794932015,0.796708735,0.073770492,0.064981949,0.065315315,0.396006224,0.167949298,0.139753526,0.024912805,0.181141439,0.086733238,2
14194,Japan,2024/7/29,0.549206349,0.553380783,0.419689119,0.419354839,0.52367688,0.3125,0.296703297,0.213791385,0.618556701,0.222222222,0.597087379,0.596491228,1,1,0.073770492,0.440433213,0.441441441,0.13917704,0.258488004,0.525981451,0.470021591,0.61662531,0.313266762,6
3569,Georgia,2024/6/2,0.46984127,0.471530249,0.787564767,0.790322581,0.860724234,0.78125,0.791208791,0.012269939,0.381443299,0.478247307,0.436893204,0.435897436,1,1,0.483606557,0.711191336,0.713963964,0.052645228,0.372114079,0.006352433,0.21048786,0.011166253,0.006847361,1
81,Iraq,2024/5/16,0.628571429,0.631672598,0.590673575,0.593548387,0.025069638,0.625,0.637362637,0.213791385,0.144329897,0.494949495,0.507281553,0.504723347,1,1,0.647540984,0.534296029,0.533783784,0.24887621,0.731552739,0.316351162,0.576316227,0.161290323,0.208844508,2
27929,Tajikistan,2024/10/7,0.111111111,0.108540925,0.03626943,0.035483871,0.629526462,0.96875,0.989010989,0.213791385,0.762886598,0.888888889,0.162621359,0.160593792,1,1,0.319672131,0.0433213,0.040540541,0.304330913,0.280217293,0.177359929,0.127387477,0.661724566,0.680142653,6
9788,Kazakhstan,2024/7/4,0.342857143,0.34341637,0.849740933,0.848387097,1,0.5,0.505494505,0.288343558,0.484536082,0.747474747,0.373786408,0.373819163,1,1,0.401639344,0.761732852,0.763513514,0.04253112,0.206880942,0.038114598,0.159441953,0.277188299,0.263248503,1
7270,Iran,2024/6/21,0.704761905,0.708185053,0.590673575,0.593548387,0.693593315,0.53125,0.538461538,0.213791385,0.072164948,0.242424242,0.575242718,0.573549258,1,1,0.647540984,0.57400722,0.576576577,0.557572614,0.15663196,0.310599391,0.592924763,0.165012407,0.171754636,2
11814,Bhutan,2024/7/15,0.044444444,0.040925267,0.03626943,0.035483871,0.459610028,0.5,0.505494505,0.300613497,0.979381443,0.797979798,0.121359223,0.120107962,1,1,0.073770492,0.090252708,0.09009009,0.130532503,0.167949298,0.008893406,0.013286829,0.053349876,0.033666191,1
37,China,2024/5/16,0.501587302,0.503558719,0.373056995,0.370967742,0.498607242,0.28125,0.274725275,0.213791385,0.195876289,0.478247307,0.410194175,0.408906883,1,1,0.647540984,0.422382671,0.421171171,0.583709765,0.384789498,0.310599391,0.319774943,0.393023089,0.612268188,10
31321,Indonesia,2024/10/25,0.606349206,0.608540925,0.637305699,0.638709677,0.972144847,0.46875,0.472527473,0.213791385,0.577319588,0.494949495,0.631067961,0.63022942,0.794932015,0.796708735,0.081967213,0.523465704,0.524774775,0.583709765,0.266636487,0.976495998,0.319774943,0.393023089,0.793095578,10
27931,Thailand,2024/10/7,0.641269841,0.644128114,0.119170984,0.116129032,0.161559889,0.53125,0.538461538,0.17791411,0.515463918,0.242424242,0.720873786,0.720647773,1,1,0.56557377,0.129963899,0.130630631,0.583709765,0.384336804,0.310599391,0.864806511,0.8132134,0.568245364,9
9627,Nepal,2024/7/3,0.342857143,0.34341637,0.176165803,0.174193548,0.693593315,0.5,0.505494505,0.213791385,0.93814433,0.747474747,0.398058252,0.398110661,0.794932015,0.796708735,0.401639344,0.285198556,0.283783784,0.28060166,0.239022182,0.077499682,0.046503903,0.08560794,0.043366619,1
4387,Malaysia,2024/6/6,0.438095238,0.439501779,0.295650476,0.294371929,0.058495822,0.625,0.626373626,0.441717791,0.886597938,0.242424242,0.538834951,0.538461538,0.794932015,0.796708735,0.073770492,0.122743682,0.121621622,0.583709765,0.354519956,0.310599391,0.996512207,0.393023089,0.77831669,10
30107,Azerbaijan,2024/10/19,0.066666667,0.06405694,0.30817385,0.306919092,0.961002786,0.75,0.758241758,0.006134969,0.762886598,0.747474747,0.128640777,0.126855601,1,1,0.073770492,0.938628159,0.939189189,0.120418396,0.316432775,0.031635116,0.004484305,0.041997519,0.033038516,1
25115,Kazakhstan,2024/9/23,0.06031746,0.058718861,0.74611399,0.741935484,0.774373259,0.6875,0.692307692,0.213791385,0.288659794,0.494949495,0.123786408,0.122807018,1,1,0.401639344,0.606498195,0.608108108,0.165197095,0.239474876,0.083343921,0.182693905,0.101674938,0.074208274,1
20368,Bhutan,2024/8/30,0.085714286,0.083629893,0.015544041,0.012903226,0.389972145,0.53125,0.549450549,0.263803681,0.87628866,0.787878788,0.143203883,0.141700405,0.794932015,0.796708735,0.319672131,0.075812274,0.074324324,0.093015214,0.192394749,0.00381146,0.004982561,0.060794045,0.036519258,1
24533,Kuwait,2024/9/20,0.857142857,0.862989324,0.093264249,0.093548387,0.225626741,0.4375,0.428571429,0.213791385,0.154639175,0.478247307,0.781553398,0.781376518,1,1,0.729508197,0.137184116,0.135135135,0.392289073,0.388863739,0.945940795,0.714250125,0.884367246,0.379671624,10
16059,Afghanistan,2024/8/8,0.682539683,0.68683274,0.383419689,0.383870968,0.155988858,0.21875,0.197802198,0.213791385,0.06185567,0.478247307,0.553398058,0.553306343,1,1,0.647540984,0.321299639,0.31981982,0.286393499,0.685830693,0.022868759,0.001660854,0.093052109,0.080456491,1
15645,Tajikistan,2024/8/5,0.657142857,0.661921708,0.440414508,0.441935484,0.707520891,0.3125,0.296703297,0.213791385,0.092783505,0.478247307,0.531553398,0.5317139,1,1,0.647540984,0.516245487,0.515765766,0.061289765,0.49162517,0.001270487,0.009965122,0.079404467,0.114693295,1
1452,Kuwait,2024/5/22,0.819047619,0.823843416,0.295650476,0.294371929,0.395543175,0.25,0.241758242,0.213791385,0.134020619,0.478247307,0.786407767,0.784075574,0.794932015,0.796708735,0.729508197,0.754512635,0.756756757,0.338347165,0.368492531,0.929996189,0.330509882,0.306451613,0.481027104,3
520,Oman,2024/5/17,0.692063492,0.695729537,0.082901554,0.080645161,0.22005571,0.4375,0.43956044,0.213791385,0.350515464,0.478247307,0.737864078,0.736842105,1,1,0.073770492,0.119133574,0.117117117,0.179633472,0.796287913,0.086393089,0.355422687,0.669975186,0.503851641,7
9549,Cyprus,2024/7/3,0.822222222,0.827402135,0.880829016,0.883870968,0.860724234,0.3125,0.307692308,0.213791385,0.18556701,0.242424242,0.817961165,0.817813765,1,1,0.647540984,0.776173285,0.779279279,0.054114799,0.524219104,0.002540973,0.026573659,0.124069479,0.087303852,1
11936,Qatar,2024/7/15,0.892063492,0.898576512,0.870466321,0.870967742,0.972144847,0.09375,0.076923077,0.213791385,0.195876289,0.478247307,0.79368932,0.79217274,1,1,0.81147541,0.938628159,0.941441441,0.110390733,0.841557266,0.078770169,0.114598904,0.389578164,0.635663338,3
4600,Nepal,2024/6/7,0.380952381,0.382562278,0.305699482,0.303225806,0.805013928,0.5625,0.571428571,0.213791385,0.680412371,0.747474747,0.398058252,0.396761134,0.794932015,0.796708735,0.073770492,0.371841155,0.373873874,0.407589903,0.154821186,0.154999365,0.019930244,0.318858561,0.24935806,3
9307,Vietnam,2024/7/1,0.641269841,0.644128114,0.305699482,0.303225806,0.442896936,0.21875,0.208791209,0.213791385,0.618556701,0.478247307,0.796116505,0.794871795,1,1,0.073770492,0.353790614,0.353603604,0.730722683,0.112720688,0.626349892,0.719149643,0.334987593,0.206562054,3
5770,Nepal,2024/6/13,0.444444444,0.446619217,0.373056995,0.370967742,0.860724234,0.5,0.505494505,0.213791385,0.649484536,0.242424242,0.405339806,0.4048583,0.794932015,0.796708735,0.073770492,0.422382671,0.421171171,0.228647994,0.517428701,0.016516326,0.038199635,0.460297767,0.249928673,4
25047,Bhutan,2024/9/23,0.231746032,0.231316726,0.222797927,0.219354839,0.415041783,0.5,0.505494505,0.17791411,0.515463918,0.878787879,0.254854369,0.253711201,1,1,0.401639344,0.19133574,0.189189189,0.118819156,0.361702128,0.010481514,0.050572995,0.071836228,0.049928673,1
5545,Kyrghyzstan,2024/6/12,0.234920635,0.234875445,0.165803109,0.161290323,0.729805014,0.625,0.626373626,0.858895706,0.628865979,0.818181818,0.257281553,0.256410256,0.794932015,0.796708735,0.401639344,0.231046931,0.231981982,0.084370678,0.342689,0.116884767,0.056469025,0.024813896,0.030242511,1
2646,Mongolia,2024/5/28,0.489987158,0.491881398,0.590673575,0.593548387,0.944289694,0.5,0.505494505,0.213791385,0.75257732,1,0.501750638,0.500710549,1,1,0.073770492,0.57400722,0.576576577,0.04832296,0.271616116,0.053360437,0.171067929,0.004962779,0.003994294,1
5965,Nepal,2024/6/14,0.438095238,0.43772242,0.295650476,0.294371929,0.551532033,0.25,0.230769231,0.213791385,0.371134021,0.04040404,0.40776699,0.407557355,1,1,0.073770492,0.090252708,0.09009009,0.263312586,0.49162517,0.015245839,0.029895366,0.481389578,0.257917261,4
6472,Cyprus,2024/6/17,0.663492063,0.667259786,0.502590674,0.5,0.415041783,0.5,0.505494505,0.213791385,0.371134021,0.242424242,0.754854369,0.754385965,1,1,0.56557377,0.509025271,0.511261261,0.058437068,0.49162517,0.005081946,0.026573659,0.143920596,0.143223966,2
32834,Georgia,2024/11/2,0.13015873,0.128113879,0.186528497,0.187096774,0.941504178,0.875,0.89010989,0.213791385,0.371134021,0.478247307,0.177184466,0.175438596,1,1,0.213114754,0.162454874,0.162162162,0.17799101,0.189678588,0.198513531,0.02599236,0.193486352,0.133323823,2
24535,Lao People's Democratic Republic,2024/9/20,0.40952381,0.411032028,0.062176166,0.058064516,0.278551532,0.53125,0.538461538,0.213791385,0.742268041,0.050505051,0.444174757,0.442645074,1,1,0.647540984,0.061371841,0.058558559,0.224368949,0.39791761,0.022233515,0.093589105,0.211848635,0.153380884,2
29447,Oman,2024/10/15,0.504761905,0.507117438,0.720207254,0.719354839,0.242339833,0.59375,0.593406593,0.213791385,0.649484536,0.747474747,0.531553398,0.529014845,1,1,0.459016393,0.588447653,0.59009009,0.160399378,0.370755998,0.07394232,0.093589105,0.24398263,0.188216833,2
23801,Philippines,2024/9/16,0.53968254,0.542704626,0.119170984,0.116129032,0.855153203,0.28125,0.274725275,0.312883436,0.783505155,1,0.708737864,0.707152497,1,1,0.073770492,0.202166065,0.20045045,0.187586445,0.343594387,0.144454326,0.225710015,0.40235732,0.305392297,3
9116,Afghanistan,2024/7/1,0.53015873,0.53202847,0.943005181,0.941935484,0.052924791,0.15625,0.153846154,0.213791385,0.154639175,0.478247307,0.42961165,0.42780027,1,1,0.56557377,0.76534296,0.768018018,0.361428077,0.49162517,0.054630924,0.006643415,0.151364764,0.210556348,2
21055,Nepal,2024/9/2,0.412698413,0.414590747,0.373056995,0.370967742,0.805013928,0.65625,0.659340659,0.09202454,0.731958763,0.747474747,0.480582524,0.480431849,0.794932015,0.796708735,0.073770492,0.422382671,0.421171171,0.834630014,0.333182435,0.212171262,0.093007806,0.595533499,0.358915835,6
5934,Kuwait,2024/6/14,0.955555556,0.960854093,0.295650476,0.294371929,0.284122563,0.09375,0.087912088,0.213791385,0.082474227,0.478247307,0.890776699,0.890688259,0.794932015,0.796708735,0.729508197,0.397111913,0.398648649,0.124827109,0.712086917,0.215982721,0.142833416,0.240694789,0.296148359,2
8882,Singapore,2024/6/29,0.511111111,0.512455516,0.082901554,0.080645161,0.164345404,0.5625,0.571428571,0.509202454,0.690721649,0.747474747,0.584951456,0.582995951,1,1,0.073770492,0.527075812,0.527027027,0.583709765,0.354519956,0.542497777,0.687593423,0.17369727,0.098145506,2
24724,Jordan,2024/9/21,0.441269841,0.443060498,0.787564767,0.790322581,0.757660167,0.71875,0.725274725,0.213791385,0.432989691,0.494949495,0.410194175,0.41025641,0.794932015,0.796708735,0.56557377,0.646209386,0.646396396,0.085235131,0.348121322,0.062190319,0.164258429,0.27382134,0.304336662,2
3781,Iraq,2024/6/3,0.914285714,0.919928826,0.305699482,0.303225806,0.805013928,0.34375,0.340659341,0.213791385,0.082474227,0.478247307,0.800970874,0.798920378,1,1,0.81147541,0.74368231,0.745495495,0.11903527,0.369883471,0.069876763,0.205945856,0.187344913,0.130099857,2
30121,Brunei Darussalam,2024/10/19,0.349206349,0.350533808,0.139896373,0.138709677,0.626740947,0.59375,0.593406593,0.159509202,1,0.494949495,0.410194175,0.407557355,0.794932015,0.796708735,0.016393443,0.176895307,0.175675676,0.317124827,0.167043911,0.038686317,0.099734263,0.234801489,0.160770328,2
29524,Bahrain,2024/10/16,0.596825397,0.599644128,0.212435233,0.209677419,0.95264624,0.59375,0.593406593,0.213791385,0.701030928,0.478247307,0.606796117,0.604588394,0.794932015,0.796708735,0.549180328,0.227436823,0.22972973,0.379495159,0.443186962,0.861326388,0.319774943,0.707630273,0.709700428,7
8454,Myanmar,2024/6/27,0.444444444,0.446619217,0.10880829,0.103225806,0.38718663,0.46875,0.472527473,0.588957055,0.93814433,0.747474747,0.512135922,0.511470985,0.794932015,0.796708735,0.073770492,0.418772563,0.421171171,0.208506224,0.100045269,0.047008004,0.021591098,0.053349876,0.044507846,1
20665,Nepal,2024/8/31,0.314285714,0.314946619,0.243523316,0.24516129,0.749303621,0.625,0.626373626,0.957055215,1,0.747474747,0.371359223,0.371120108,0.794932015,0.796708735,0.401639344,0.332129964,0.333333333,0.231587137,0.287913083,0.019057299,0.006643415,0.063275434,0.035378031,1
32679,Kyrghyzstan,2024/11/1,0.050793651,0.048042705,0.015544041,0.012903226,0.95821727,0.96875,0.978021978,0.213791385,0.350515464,0.171717172,0.133495146,0.130904184,1,1,0.319672131,0.02166065,0.022522523,0.181189488,0.339067451,0.144454326,0.314814815,0.149875931,0.104821683,2
22961,Indonesia,2024/9/12,0.380952381,0.382562278,0.295650476,0.294371929,0.966573816,0.59375,0.593406593,0.36196319,0.886597938,0.494949495,0.400485437,0.400809717,0.794932015,0.796708735,0.073770492,0.19133574,0.191441441,0.583709765,0.369883471,0.713251175,0.319774943,0.393023089,0.379671624,10
857,Iraq,2024/5/19,0.787301587,0.791814947,0.243523316,0.24516129,0.832869081,0.40625,0.406593407,0.213791385,0.134020619,0.478247307,0.65776699,0.655870445,1,1,0.729508197,0.462093863,0.463963964,0.142116183,0.601629697,0.086393089,0.04982561,0.20719603,0.204850214,2
18996,Bahrain,2024/8/23,0.768253968,0.772241993,0.430051813,0.429032258,0.164345404,0.28125,0.274725275,0.213791385,0.556701031,0.478247307,0.713592233,0.712550607,1,1,0.729508197,0.501805054,0.504504505,0.130532503,0.685830693,0.008893406,0.086364391,0.439205955,0.568901569,3
15486,Bahrain,2024/8/5,0.679365079,0.683274021,0.70984456,0.709677419,0.008356546,0.15625,0.142857143,0.213791385,0.577319588,0.03030303,0.813106796,0.811066127,1,1,0.647540984,0.359369629,0.35952146,0.077195712,0.957899502,0.034303138,0.318883906,0.424317618,0.659629101,3
1764,Bahrain,2024/5/24,0.692063492,0.695729537,0.533678756,0.535483871,0.91643454,0.375,0.373626374,0.213791385,0.329896907,0.478247307,0.817961165,0.817813765,1,1,0.647540984,0.819494585,0.822072072,0.142116183,0.808963332,0.024139245,0.132868294,0.307692308,0.235092725,3
33084,Myanmar,2024/11/3,0.634920635,0.638790036,0.129533679,0.129032258,0.376044568,0.53125,0.538461538,0.079754601,0.577319588,0.494949495,0.742718447,0.740890688,0.794932015,0.796708735,0.180327869,0.151624549,0.150900901,0.557010719,0.434133092,0.059839919,0.151968112,0.503349876,0.333894437,4
8272,Pakistan,2024/6/26,0.892063492,0.898576512,0.455958549,0.451612903,0.802228412,0.09375,0.065934066,0.213791385,0.103092784,0.478247307,0.776699029,0.77462888,1,1,0.81147541,0.375451264,0.376126126,0.626815353,0.550022635,0.459916148,0.074738416,0.269230769,0.164907275,2
29980,Indonesia,2024/10/18,0.606349206,0.608540925,0.523316062,0.522580645,0.991643454,0.5,0.505494505,0.213791385,0.546391753,0.242424242,0.601941748,0.600539811,1,1,0.147540984,0.433212996,0.432432432,0.583709765,0.438660027,0.310599391,0.319774943,0.393023089,0.994721826,10
25556,Philippines,2024/9/25,0.663492063,0.667259786,0.150259067,0.151612903,0.423398329,0.5,0.505494505,0.213791385,0.587628866,0.494949495,0.86407767,0.862348178,1,1,0.647540984,0.184115523,0.182432432,0.360304288,0.334540516,0.276076737,0.360903504,0.374813896,0.249443652,3
1843,Kyrghyzstan,2024/5/24,0.06984127,0.069395018,0.093264249,0.093548387,0.389972145,0.71875,0.736263736,0.386503067,0.855670103,0.545454545,0.131067961,0.130904184,0.794932015,0.796708735,0.319672131,0.122743682,0.121621622,0.093015214,0.333182435,0.033032652,0.019930244,0.070719603,0.034236805,1
12075,Japan,2024/7/16,0.317460317,0.316725979,0.233160622,0.232258065,0.008356546,0.75,0.747252747,0.213791385,0.865979381,1,0.371359223,0.36977058,1,1,0.073770492,0.25631769,0.254504505,0.355636238,0.004526935,0.310599391,0.421856834,0.397022333,0.196291013,3
31532,Lebanon,2024/10/26,0.374603175,0.37544484,0.347150259,0.348387097,0.52922077,0.8125,0.824175824,0.213791385,0.340206186,0.478247307,0.359223301,0.358974359,1,1,0.483606557,0.339350181,0.34009009,0.291536999,0.212313264,0.729703977,0.319774943,0.377109181,0.240998573,3
32001,Thailand,2024/10/28,0.555555556,0.558718861,0.243523316,0.24516129,0.267409471,0.375,0.373626374,0.213791385,0.628865979,0.878787879,0.611650485,0.611336032,1,1,0.106557377,0.263537906,0.263513514,0.64496888,0.31190584,0.593380765,0.55754858,0.459739454,0.304336662,4
19242,Georgia,2024/8/24,0.638095238,0.640569395,0.295650476,0.294371929,0.331476323,0.625,0.626373626,0.213791385,0.340206186,0.242424242,0.546116505,0.545209177,1,1,0.647540984,0.375451264,0.376126126,0.081517981,0.446355817,0.005081946,0.014947683,0.122828784,0.127817404,1
15091,Armenia,2024/8/3,0.60952381,0.612099644,0.347150259,0.348387097,0.590529248,0.3125,0.285714286,0.213791385,0.268041237,0.797979798,0.519417476,0.519568151,1,1,0.56557377,0.292418773,0.292792793,0.07425657,0.569488456,0.010163893,0.008304268,0.066997519,0.038801712,1
14976,Kazakhstan,2024/8/2,0.615873016,0.619217082,0.295650476,0.294371929,0.534818942,0.125,0.10989011,0.213791385,0.226804124,0.080808081,0.512135922,0.511470985,1,1,0.647540984,0.162454874,0.162162162,0.064228907,0.414214577,0.048278491,0.187676466,0.023573201,0.019400856,1
